amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
150245.05,150245.05,0,1833611.89,1983856.94,1,1,0,0,0
9467.62,9467.62,0,0,0,1,0,0,0,1
9467.62,9467.62,0,92573.18,102040.81,1,1,0,0,0
7114590.07,7114590.07,0,0,0,1,0,0,0,1
7114590.07,7114590.07,0,172225.02,7286815.09,1,1,0,0,0
554522.67,554522.67,0,0,0,1,0,0,0,1
554522.67,554522.67,0,40399.91,594922.57,1,1,0,0,0
489714.94,489714.94,0,0,0,1,0,0,0,1
489714.94,489714.94,0,302738.43,792453.38,1,1,0,0,0
60516.53,60516.53,0,0,0,1,0,0,0,1
60516.53,60516.53,0,0,60516.53,1,1,0,0,0
322329.78,322329.78,0,0,0,1,0,0,0,1
322329.78,322329.78,0,115917.67,438247.45,1,1,0,0,0
1137603.28,1137603.28,0,0,0,1,0,0,0,1
1137603.28,1137603.28,0,101685.4,1239288.68,1,1,0,0,0
489514.32,489514.32,0,0,0,1,0,0,0,1
489514.32,489514.32,0,0,489514.32,1,1,0,0,0
522343.83,522343.83,0,0,0,1,0,0,0,1
522343.83,522343.83,0,3135268.16,3657611.99,1,1,0,0,0
3733104.07,3733104.07,0,0,0,1,0,0,0,1
3733104.07,3733104.07,0,452523.69,4185627.77,1,1,0,0,0
677563.22,677563.22,0,0,0,1,0,0,0,1
677563.22,677563.22,0,5725307.68,6402870.9,1,1,0,0,0
208630.6,208630.6,0,0,0,1,0,0,0,1
208630.6,208630.6,0,337304.83,545935.44,1,1,0,0,0
99168.97,99168.97,0,0,0,1,0,0,0,1
99168.97,99168.97,0,360.3,99529.27,1,1,0,0,0
288032.02,288032.02,0,0,0,1,0,0,0,1
288032.02,288032.02,0,0,288032.02,1,1,0,0,0
394886.13,394886.13,0,0,0,1,0,0,0,1
394886.13,394886.13,0,840653.68,1235539.81,1,1,0,0,0
3567795.25,3567795.25,0,0,0,1,0,0,0,1
3567795.25,3567795.25,0,0,3567795.25,1,1,0,0,0
661558.27,661558.27,0,0,0,1,0,0,0,1
661558.27,661558.27,0,3050611.21,3712169.48,1,1,0,0,0
861406.83,861406.83,0,0,0,1,0,0,0,1
861406.83,861406.83,0,8283871.29,9145278.12,1,1,0,0,0
155534.95,155534.95,0,0,0,1,0,0,0,1
155534.95,155534.95,0,88096.9,243631.85,1,1,0,0,0
7188425.25,7188425.25,0,0,0,1,0,0,0,1
7188425.25,7188425.25,0,781697.03,7970122.27,1,1,0,0,0
17569.42,17569.42,0,0,0,1,0,0,0,1
17569.42,17569.42,0,276439.92,294009.34,1,1,0,0,0
2860852.43,2860852.43,0,0,0,1,0,0,0,1
2860852.43,2860852.43,0,83784.78,2944637.21,1,1,0,0,0
172510.95,172510.95,0,0,0,1,0,0,0,1
172510.95,172510.95,0,590592.52,763103.47,1,1,0,0,0
14016.65,14016.65,0,0,0,1,0,0,0,1
14016.65,14016.65,0,1818633.89,1832650.55,1,1,0,0,0
5477272.72,5477272.72,0,0,0,1,0,0,0,1
5477272.72,5477272.72,0,0,5477272.72,1,1,0,0,0
29832.81,29832.81,0,0,0,1,0,0,0,1
29832.81,29832.81,0,82642.62,112475.43,1,1,0,0,0
1335959.76,1335959.76,0,0,0,1,0,0,0,1
1335959.76,1335959.76,0,73654.55,1409614.31,1,1,0,0,0
119454.86,119454.86,0,0,0,1,0,0,0,1
119454.86,119454.86,0,0,119454.86,1,1,0,0,0
67653.75,67653.75,0,0,0,1,0,0,0,1
67653.75,67653.75,0,246219.93,313873.68,1,1,0,0,0
163852.19,163852.19,0,0,0,1,0,0,0,1
163852.19,163852.19,0,548967.17,712819.36,1,1,0,0,0
147171.3,147171.3,0,0,0,1,0,0,0,1
147171.3,147171.3,0,1326800.77,1473972.06,1,1,0,0,0
3178915.22,3178915.22,0,0,0,1,0,0,0,1
3178915.22,3178915.22,0,690831.94,3869747.17,1,1,0,0,0
1994285.14,1994285.14,0,0,0,1,0,0,0,1
1994285.14,1994285.14,0,150793.71,2145078.85,1,1,0,0,0
127091.33,127091.33,0,0,0,1,0,0,0,1
127091.33,127091.33,0,656699.62,783790.95,1,1,0,0,0
273746.13,273746.13,0,0,0,1,0,0,0,1
273746.13,273746.13,0,2976802.87,3250549,1,1,0,0,0
147080.42,147080.42,0,0,0,1,0,0,0,1
147080.42,147080.42,0,0,147080.42,1,1,0,0,0
258103.59,258103.59,0,0,0,1,0,0,0,1
258103.59,258103.59,0,244362.91,502466.5,1,1,0,0,0
443893.69,443893.69,0,0,0,1,0,0,0,1
443893.69,443893.69,0,3118325.8,3562219.49,1,1,0,0,0
338229.88,338229.88,0,0,0,1,0,0,0,1
338229.88,338229.88,0,153679.25,491909.13,1,1,0,0,0
1766811.07,1766811.07,0,0,0,1,0,0,0,1
1766811.07,1766811.07,0,618077.7,2384888.77,1,1,0,0,0
1633227,1633227,0,0,0,1,0,0,0,1
1633227,1633227,0,2865353.22,4498580.23,1,1,0,0,0
113614.57,113614.57,0,0,0,1,0,0,0,1
113614.57,113614.57,0,786701.6,900316.17,1,1,0,0,0
2175288.9,2175288.9,0,0,0,1,0,0,0,1
2175288.9,2175288.9,0,92900.39,2268189.29,1,1,0,0,0
102945.99,102945.99,0,0,0,1,0,0,0,1
102945.99,102945.99,0,2276404.45,2379350.44,1,1,0,0,0
389275.23,389275.23,0,0,0,1,0,0,0,1
389275.23,389275.23,0,0,389275.23,1,1,0,0,0
234853.95,234853.95,0,0,0,1,0,0,0,1
234853.95,234853.95,0,23261.5,258115.45,1,1,0,0,0
1027260.28,1027260.28,0,0,0,1,0,0,0,1
1027260.28,1027260.28,0,1398618.96,2425879.24,1,1,0,0,0
115535.52,115535.52,0,0,0,1,0,0,0,1
115535.52,115535.52,0,0,115535.52,1,1,0,0,0
412511.32,412511.32,0,0,0,1,0,0,0,1
412511.32,412511.32,0,41026.29,453537.61,1,1,0,0,0
109008.53,109008.53,0,0,0,1,0,0,0,1
109008.53,109008.53,0,369085.36,478093.89,1,1,0,0,0
4530.71,4530.71,0,0,0,1,0,0,0,1
4530.71,4530.71,0,0,4530.71,1,1,0,0,0
442722.01,442722.01,0,0,0,1,0,0,0,1
442722.01,442722.01,0,90335.5,533057.51,1,1,0,0,0
1581441.8,1581441.8,0,0,0,1,0,0,0,1
1581441.8,1581441.8,0,3429635.45,5011077.25,1,1,0,0,0
3424092.39,3424092.39,0,0,0,1,0,0,0,1
3424092.39,3424092.39,0,0,3424092.39,1,1,0,0,0
141837.8,141837.8,0,0,0,1,0,0,0,1
141837.8,141837.8,0,5845089.37,5986927.17,1,1,0,0,0
49372.94,49372.94,0,0,0,1,0,0,0,1
49372.94,49372.94,0,517116.46,566489.4,1,1,0,0,0
242179.39,242179.39,0,0,0,1,0,0,0,1
242179.39,242179.39,0,107058.15,349237.54,1,1,0,0,0
2723017.17,2723017.17,0,0,0,1,0,0,0,1
2723017.17,2723017.17,0,11672.12,2734689.29,1,1,0,0,0
682309.83,682309.83,0,0,99994.39,1,0,0,0,1
682309.83,682309.83,0,75517.04,757826.87,1,1,0,0,0
79031.41,79031.41,0,0,0,1,0,0,0,1
79031.41,79031.41,0,840743.33,919774.75,1,1,0,0,0
805319.81,805319.81,0,0,0,1,0,0,0,1
805319.81,805319.81,0,0,805319.81,1,1,0,0,0
773696.12,773696.12,0,0,0,1,0,0,0,1
773696.12,773696.12,0,0,773696.12,1,1,0,0,0
254167.15,254167.15,0,0,0,1,0,0,0,1
254167.15,254167.15,0,101467.87,355635.02,1,1,0,0,0
157705.36,157705.36,0,0,0,1,0,0,0,1
157705.36,157705.36,0,0,157705.36,1,1,0,0,0
822361.52,822361.52,0,0,0,1,0,0,0,1
822361.52,822361.52,0,132201.9,954563.41,1,1,0,0,0
134497.41,134497.41,0,0,0,1,0,0,0,1
134497.41,134497.41,0,16202218.65,16336716.06,1,1,0,0,0
619836.33,619836.33,0,0,0,1,0,0,0,1
619836.33,619836.33,0,712633.49,1332469.82,1,1,0,0,0
86848.88,86848.88,0,0,0,1,0,0,0,1
86848.88,86848.88,0,489635.85,576484.72,1,1,0,0,0
95348.33,95348.33,0,0,0,1,0,0,0,1
95348.33,95348.33,0,616913.51,712261.84,1,1,0,0,0
431356.55,431356.55,0,0,0,1,0,0,0,1
431356.55,431356.55,0,2787800.23,3219156.78,1,1,0,0,0
4738282.28,4738282.28,0,0,0,1,0,0,0,1
4738282.28,4738282.28,0,0,4738282.28,1,1,0,0,0
1946687.34,1946687.34,0,0,0,1,0,0,0,1
1946687.34,1946687.34,0,0,1946687.34,1,1,0,0,0
2498837.82,2498837.82,0,0,0,1,0,0,0,1
2498837.82,2498837.82,0,2325834.43,4824672.25,1,1,0,0,0
1397162.15,1397162.15,0,0,0,1,0,0,0,1
1397162.15,1397162.15,0,3145907.84,4543069.99,1,1,0,0,0
939518.05,939518.05,0,0,0,1,0,0,0,1
939518.05,939518.05,0,0,939518.05,1,1,0,0,0
813775.73,813775.73,0,0,39888.47,1,0,0,0,1
813775.73,813775.73,0,0,813775.73,1,1,0,0,0
171456.83,171456.83,0,0,0,1,0,0,0,1
171456.83,171456.83,0,546812.73,718269.56,1,1,0,0,0
27723.34,27723.34,0,0,0,1,0,0,0,1
27723.34,27723.34,0,983150.44,1010873.78,1,1,0,0,0
3457169.26,3457169.26,0,0,0,1,0,0,0,1
3457169.26,3457169.26,0,503937.81,4543519.99,1,1,0,0,0
2118548.31,2118548.31,0,0,0,1,0,0,0,1
2118548.31,2118548.31,0,29899109.07,32017657.38,1,1,0,0,0
416832.9,416832.9,0,0,0,1,0,0,0,1
416832.9,416832.9,0,1460326.73,1877159.62,1,1,0,0,0
301193.32,301193.32,0,0,0,1,0,0,0,1
301193.32,301193.32,0,0,301193.32,1,1,0,0,0
20225.17,20225.17,0,0,0,1,0,0,0,1
20225.17,20225.17,0,4743918.53,4825802.22,1,1,0,0,0
474052.54,474052.54,0,0,0,1,0,0,0,1
474052.54,474052.54,0,29256.42,503308.95,1,1,0,0,0
224661.54,224661.54,0,0,0,1,0,0,0,1
224661.54,224661.54,0,0,148150.77,1,1,0,0,0
10000000,37670038.08,27670038.08,0,0,1,0,0,0,1
10000000,10000000,0,158643.25,10158643.25,1,1,0,0,0
10000000,27670038.08,17670038.08,0,0,1,0,0,0,1
10000000,10000000,0,2145275.47,12145275.47,1,1,0,0,0
10000000,17670038.08,7670038.08,0,0,1,0,0,0,1
10000000,10000000,0,551074.14,10551074.14,1,1,0,0,0
7670038.08,7670038.08,0,0,0,1,0,0,0,1
7670038.08,7670038.08,0,855331.21,8525369.29,1,1,0,0,0
141508.56,141508.56,0,0,0,1,0,0,0,1
141508.56,141508.56,0,340906.08,482414.64,1,1,0,0,0
11385,11385,0,0,0,1,0,0,0,1
11385,11385,0,4664368.68,4675753.68,1,1,0,0,0
360749.76,360749.76,0,0,0,1,0,0,0,1
360749.76,360749.76,0,468005.41,828755.18,1,1,0,0,0
548161.93,548161.93,0,0,0,1,0,0,0,1
548161.93,548161.93,0,443736.12,991898.05,1,1,0,0,0
256705.68,256705.68,0,0,0,1,0,0,0,1
256705.68,256705.68,0,0,256705.68,1,1,0,0,0
1284959.39,1284959.39,0,0,0,1,0,0,0,1
1284959.39,1284959.39,0,814622.86,2099582.25,1,1,0,0,0
1697093.54,1697093.54,0,0,0,1,0,0,0,1
1697093.54,1697093.54,0,248234.32,1945327.86,1,1,0,0,0
2432747.48,2432747.48,0,0,0,1,0,0,0,1
2432747.48,2432747.48,0,9362679.89,11795427.37,1,1,0,0,0
32872,32872,0,0,0,1,0,0,0,1
32872,32872,0,0,32872,1,1,0,0,0
144876.4,144876.4,0,0,0,1,0,0,0,1
144876.4,144876.4,0,170443.27,315319.66,1,1,0,0,0
538428.86,538428.86,0,0,0,1,0,0,0,1
538428.86,538428.86,0,0,538428.86,1,1,0,0,0
1533798.48,1533798.48,0,0,0,1,0,0,0,1
1533798.48,1533798.48,0,419107.42,1952905.9,1,1,0,0,0
160351.22,160351.22,0,0,0,1,0,0,0,1
160351.22,160351.22,0,1897330.5,2057681.72,1,1,0,0,0
8720558.46,8720558.46,0,0,0,1,0,0,0,1
8720558.46,8720558.46,0,529852.78,9250411.25,1,1,0,0,0
10000000,11336901.11,1336901.11,0,0,1,0,0,0,1
10000000,10000000,0,0,10000000,1,1,0,0,0
1336901.11,1336901.11,0,0,0,1,0,0,0,1
1336901.11,1336901.11,0,0,1336901.11,1,1,0,0,0
2934820.94,2934820.94,0,0,0,1,0,0,0,1
2934820.94,2934820.94,0,123944.77,3058765.71,1,1,0,0,0
5820137.62,5820137.62,0,0,0,1,0,0,0,1
5820137.62,5820137.62,0,95384.38,5915522,1,1,0,0,0
436906.22,436906.22,0,0,0,1,0,0,0,1
436906.22,436906.22,0,77698.14,869573.55,1,1,0,0,0
151,151,0,0,0,1,0,0,0,1
151,151,0,386163.34,386314.34,1,1,0,0,0
8327328.27,8327328.27,0,0,0,1,0,0,0,1
8327328.27,8327328.27,0,616195.48,8943523.75,1,1,0,0,0
1153200.73,1153200.73,0,0,0,1,0,0,0,1
1153200.73,1153200.73,0,0,1153200.73,1,1,0,0,0
134194.59,134194.59,0,0,0,1,0,0,0,1
134194.59,134194.59,0,1656961.35,1791155.94,1,1,0,0,0
762135.72,762135.72,0,0,0,1,0,0,0,1
762135.72,762135.72,0,47768.78,809904.5,1,1,0,0,0
163294.35,163294.35,0,0,0,1,0,0,0,1
163294.35,163294.35,0,234212.42,397506.77,1,1,0,0,0
276042.59,276042.59,0,0,0,1,0,0,0,1
276042.59,276042.59,0,734229.64,1010272.23,1,1,0,0,0
175267.61,175267.61,0,0,0,1,0,0,0,1
175267.61,175267.61,0,73374.37,248641.98,1,1,0,0,0
1627389.26,1627389.26,0,0,0,1,0,0,0,1
1627389.26,1627389.26,0,327368.64,2039219.38,1,1,0,0,0
1191399.72,1191399.72,0,0,0,1,0,0,0,1
1191399.72,1191399.72,0,2447080.16,3638479.89,1,1,0,0,0
329728.11,329728.11,0,0,0,1,0,0,0,1
329728.11,329728.11,0,0,329728.11,1,1,0,0,0
177680.54,177680.54,0,0,0,1,0,0,0,1
177680.54,177680.54,0,158560.03,336240.57,1,1,0,0,0
1132311.86,1132311.86,0,0,0,1,0,0,0,1
1132311.86,1132311.86,0,5854447.18,6931746.88,1,1,0,0,0
798007.45,798007.45,0,0,0,1,0,0,0,1
798007.45,798007.45,0,156472.57,954480.02,1,1,0,0,0
1869237.83,1869237.83,0,0,0,1,0,0,0,1
1869237.83,1869237.83,0,472924.32,2342162.15,1,1,0,0,0
49966.72,49966.72,0,0,0,1,0,0,0,1
49966.72,49966.72,0,2190371.38,2394605.54,1,1,0,0,0
204951.37,204951.37,0,0,0,1,0,0,0,1
204951.37,204951.37,0,1901998.22,2106949.59,1,1,0,0,0
1803411.53,1803411.53,0,0,0,1,0,0,0,1
1803411.53,1803411.53,0,475748.31,2279159.85,1,1,0,0,0
251140.96,251140.96,0,0,0,1,0,0,0,1
251140.96,251140.96,0,118975.87,370116.83,1,1,0,0,0
2598276.05,2598276.05,0,0,0,1,0,0,0,1
2598276.05,2598276.05,0,5368346.27,7966622.32,1,1,0,0,0
279728.8,279728.8,0,0,0,1,0,0,0,1
279728.8,279728.8,0,707165.63,986894.43,1,1,0,0,0
7513581.46,7513581.46,0,0,0,1,0,0,0,1
7513581.46,7513581.46,0,1190957.66,8704539.12,1,1,0,0,0
310712.71,310712.71,0,0,0,1,0,0,0,1
310712.71,310712.71,0,0,310712.71,1,1,0,0,0
978261.98,978261.98,0,0,0,1,0,0,0,1
978261.98,978261.98,0,713151.13,1691413.11,1,1,0,0,0
1179716.49,1179716.49,0,0,0,1,0,0,0,1
1179716.49,1179716.49,0,0,1179716.49,1,1,0,0,0
286306.33,286306.33,0,0,0,1,0,0,0,1
286306.33,286306.33,0,1617120.72,1903427.05,1,1,0,0,0
19244.9,19244.9,0,0,0,1,0,0,0,1
19244.9,19244.9,0,264512.88,283757.78,1,1,0,0,0
7246962.16,7246962.16,0,0,0,1,0,0,0,1
7246962.16,7246962.16,0,1394594.82,8641556.98,1,1,0,0,0
147649.37,147649.37,0,0,0,1,0,0,0,1
147649.37,147649.37,0,1276920.56,1424569.93,1,1,0,0,0
176700.12,176700.12,0,0,0,1,0,0,0,1
176700.12,176700.12,0,0,176700.12,1,1,0,0,0
6302888.93,6302888.93,0,0,0,1,0,0,0,1
6302888.93,6302888.93,0,73921.3,6376810.23,1,1,0,0,0
2612915.2,2612915.2,0,0,0,1,0,0,0,1
2612915.2,2612915.2,0,7374588.54,9987503.74,1,1,0,0,0
908858.12,908858.12,0,0,0,1,0,0,0,1
908858.12,908858.12,0,0,908858.12,1,1,0,0,0
871893.15,871893.15,0,0,0,1,0,0,0,1
871893.15,871893.15,0,25841898.08,26713791.23,1,1,0,0,0
335859.86,335859.86,0,0,0,1,0,0,0,1
335859.86,335859.86,0,0,335859.86,1,1,0,0,0
6501296.36,6501296.36,0,0,0,1,0,0,0,1
6501296.36,6501296.36,0,0,6501296.36,1,1,0,0,0
1786247.31,1786247.31,0,0,0,1,0,0,0,1
1786247.31,1786247.31,0,244952.19,2031199.5,1,1,0,0,0
1777674.32,1777674.32,0,0,0,1,0,0,0,1
1777674.32,1777674.32,0,1953534.39,3731208.71,1,1,0,0,0
211721.9,211721.9,0,0,0,1,0,0,0,1
211721.9,211721.9,0,0,211721.9,1,1,0,0,0
948288.3,948288.3,0,0,0,1,0,0,0,1
948288.3,948288.3,0,2189773.93,3138062.23,1,1,0,0,0
2754740.54,2754740.54,0,0,0,1,0,0,0,1
2754740.54,2754740.54,0,1767824.71,4522565.25,1,1,0,0,0
1437291.89,1437291.89,0,0,0,1,0,0,0,1
1437291.89,1437291.89,0,0,1437291.89,1,1,0,0,0
1116508.49,1116508.49,0,0,0,1,0,0,0,1
1116508.49,1116508.49,0,4052464.84,5168973.32,1,1,0,0,0
70072.66,70072.66,0,0,0,1,0,0,0,1
70072.66,70072.66,0,519712.34,589784.99,1,1,0,0,0
800024.12,800024.12,0,0,0,1,0,0,0,1
800024.12,800024.12,0,108216.94,908241.06,1,1,0,0,0
976830.22,976830.22,0,0,0,1,0,0,0,1
976830.22,976830.22,0,0,976830.22,1,1,0,0,0
692984.55,692984.55,0,0,0,1,0,0,0,1
692984.55,692984.55,0,758852.8,1451837.35,1,1,0,0,0
98634.75,98634.75,0,0,0,1,0,0,0,1
98634.75,98634.75,0,966049.7,1064684.45,1,1,0,0,0
2232667.51,2232667.51,0,0,0,1,0,0,0,1
2232667.51,2232667.51,0,205027.36,2437694.87,1,1,0,0,0
2177218.43,2177218.43,0,0,0,1,0,0,0,1
2177218.43,2177218.43,0,0,2177218.43,1,1,0,0,0
364333.03,364333.03,0,0,0,1,0,0,0,1
364333.03,364333.03,0,0,364333.03,1,1,0,0,0
8594499.99,8594499.99,0,0,0,1,0,0,0,1
8594499.99,8594499.99,0,188325.81,8782825.8,1,1,0,0,0
176273.29,176273.29,0,0,0,1,0,0,0,1
176273.29,176273.29,0,0,176273.29,1,1,0,0,0
20311.17,20311.17,0,0,0,1,0,0,0,1
20311.17,20311.17,0,525.19,20836.35,1,1,0,0,0
18887.22,18887.22,0,0,0,1,0,0,0,1
18887.22,18887.22,0,0,18887.22,1,1,0,0,0
31045.76,31045.76,0,0,0,1,0,0,0,1
31045.76,31045.76,0,2081308.37,2112354.13,1,1,0,0,0
1244224.16,1244224.16,0,0,0,1,0,0,0,1
1244224.16,1244224.16,0,1350776.28,2595000.45,1,1,0,0,0
250223.24,250223.24,0,0,0,1,0,0,0,1
250223.24,250223.24,0,1626694.65,1876917.89,1,1,0,0,0
1536245.52,1536245.52,0,0,0,1,0,0,0,1
1536245.52,1536245.52,0,682568.09,2218813.6,1,1,0,0,0
895565.06,895565.06,0,0,0,1,0,0,0,1
895565.06,895565.06,0,100335.14,995900.2,1,1,0,0,0
47604.75,47604.75,0,0,0,1,0,0,0,1
47604.75,47604.75,0,0,47604.75,1,1,0,0,0
87622.5,87622.5,0,0,0,1,0,0,0,1
87622.5,87622.5,0,262099.92,349722.42,1,1,0,0,0
319208.14,319208.14,0,0,0,1,0,0,0,1
319208.14,319208.14,0,1905620.3,2224828.44,1,1,0,0,0
106642.43,106642.43,0,0,0,1,0,0,0,1
106642.43,106642.43,0,4622.5,111264.92,1,1,0,0,0
102229.91,102229.91,0,0,0,1,0,0,0,1
102229.91,102229.91,0,0,102229.91,1,1,0,0,0
351332.16,351332.16,0,0,0,1,0,0,0,1
351332.16,351332.16,0,0,351332.16,1,1,0,0,0
455709.8,455709.8,0,0,0,1,0,0,0,1
455709.8,455709.8,0,46498.39,502208.18,1,1,0,0,0
665489.33,665489.33,0,0,0,1,0,0,0,1
665489.33,665489.33,0,1184319.45,1849808.78,1,1,0,0,0
158000.29,158000.29,0,0,0,1,0,0,0,1
158000.29,158000.29,0,2330671.17,2488671.46,1,1,0,0,0
1201681.76,1201681.76,0,0,0,1,0,0,0,1
1201681.76,1201681.76,0,1069475.01,2271156.77,1,1,0,0,0
239556.06,239556.06,0,0,0,1,0,0,0,1
239556.06,239556.06,0,1726925.54,1966481.6,1,1,0,0,0
586718.88,586718.88,0,0,0,1,0,0,0,1
586718.88,586718.88,0,290900.71,877619.59,1,1,0,0,0
63210.91,63210.91,0,0,0,1,0,0,0,1
63210.91,63210.91,0,6697.1,69908.01,1,1,0,0,0
68536.24,68536.24,0,0,0,1,0,0,0,1
68536.24,68536.24,0,410774.24,479310.48,1,1,0,0,0
452804.42,452804.42,0,0,0,1,0,0,0,1
452804.42,452804.42,0,4020,0,1,1,0,0,0
178503.45,178503.45,0,0,0,1,0,0,0,1
178503.45,178503.45,0,382903.28,561406.72,1,1,0,0,0
382960.64,382960.64,0,0,0,1,0,0,0,1
382960.64,382960.64,0,1639101.01,2022061.64,1,1,0,0,0
3354200.39,3354200.39,0,0,0,1,0,0,0,1
3354200.39,3354200.39,0,0,3491865.72,1,1,0,0,0
102660.35,102660.35,0,0,0,1,0,0,0,1
102660.35,102660.35,0,0,102660.35,1,1,0,0,0
925579.57,925579.57,0,0,0,1,0,0,0,1
925579.57,925579.57,0,2147930.24,3073509.81,1,1,0,0,0
85017.99,85017.99,0,0,0,1,0,0,0,1
85017.99,85017.99,0,0,85017.99,1,1,0,0,0
763913.96,763913.96,0,0,0,1,0,0,0,1
763913.96,763913.96,0,118405.94,882319.9,1,1,0,0,0
1796069.2,1796069.2,0,0,0,1,0,0,0,1
1796069.2,1796069.2,0,0,1796069.2,1,1,0,0,0
2222008.27,2222008.27,0,0,0,1,0,0,0,1
2222008.27,2222008.27,0,167293.11,2389301.38,1,1,0,0,0
445705.76,445705.76,0,0,0,1,0,0,0,1
445705.76,445705.76,0,0,445705.76,1,1,0,0,0
190590.65,190590.65,0,0,0,1,0,0,0,1
190590.65,190590.65,0,35681.5,226272.15,1,1,0,0,0
225361.44,225361.44,0,0,0,1,0,0,0,1
225361.44,225361.44,0,592102.39,817463.83,1,1,0,0,0
1494831.65,1494831.65,0,0,0,1,0,0,0,1
1494831.65,1494831.65,0,0,1494831.65,1,1,0,0,0
173309.11,173309.11,0,0,0,1,0,0,0,1
173309.11,173309.11,0,0,173309.11,1,1,0,0,0
887941.44,887941.44,0,0,0,1,0,0,0,1
887941.44,887941.44,0,69603.07,957544.51,1,1,0,0,0
3608191.52,3608191.52,0,0,0,1,0,0,0,1
3608191.52,3608191.52,0,41219.64,3649411.15,1,1,0,0,0
8186519.17,8186519.17,0,0,0,1,0,0,0,1
8186519.17,8186519.17,0,796550.54,8983069.72,1,1,0,0,0
5363594.86,5363594.86,0,0,0,1,0,0,0,1
5363594.86,5363594.86,0,134472.24,5498067.11,1,1,0,0,0
1644749.94,1644749.94,0,0,0,1,0,0,0,1
1644749.94,1644749.94,0,421619.2,2066369.14,1,1,0,0,0
12278,12278,0,0,0,1,0,0,0,1
12278,12278,0,853058.02,865336.02,1,1,0,0,0
332729.54,0,0,613712.35,946441.9,1,1,0,0,0
252189.32,252189.32,0,0,0,1,0,0,0,1
252189.32,252189.32,0,310145.69,562335.01,1,1,0,0,0
955505.54,955505.54,0,0,0,1,0,0,0,1
955505.54,955505.54,0,466930.46,1422436,1,1,0,0,0
410299.86,410299.86,0,0,0,1,0,0,0,1
410299.86,410299.86,0,53516.34,463816.19,1,1,0,0,0
1486052.97,1486052.97,0,0,0,1,0,0,0,1
1486052.97,1486052.97,0,775543.29,2261596.26,1,1,0,0,0
166323.01,166323.01,0,0,0,1,0,0,0,1
166323.01,166323.01,0,0,166323.01,1,1,0,0,0
294989.71,294989.71,0,0,0,1,0,0,0,1
294989.71,294989.71,0,1657699.83,1952689.54,1,1,0,0,0
767755.17,767755.17,0,0,0,1,0,0,0,1
767755.17,767755.17,0,0,767755.17,1,1,0,0,0
1503297.45,1503297.45,0,0,0,1,0,0,0,1
1503297.45,1503297.45,0,2521233.1,4024530.55,1,1,0,0,0
627903.12,627903.12,0,0,0,1,0,0,0,1
627903.12,627903.12,0,0,627903.12,1,1,0,0,0
342675.47,342675.47,0,0,0,1,0,0,0,1
342675.47,342675.47,0,412117.94,754793.41,1,1,0,0,0
4354175.33,4354175.33,0,0,0,1,0,0,0,1
4354175.33,4354175.33,0,0,4778329.47,1,1,0,0,0
2075328.73,2075328.73,0,0,0,1,0,0,0,1
2075328.73,2075328.73,0,0,2075328.73,1,1,0,0,0
224378.1,224378.1,0,0,0,1,0,0,0,1
224378.1,224378.1,0,483419.25,707797.36,1,1,0,0,0
355909.21,355909.21,0,0,0,1,0,0,0,1
355909.21,355909.21,0,0,355909.21,1,1,0,0,0
5566.14,5566.14,0,0,0,1,0,0,0,1
5566.14,5566.14,0,0,5566.14,1,1,0,0,0
73486.8,73486.8,0,0,0,1,0,0,0,1
73486.8,73486.8,0,476795.97,550282.76,1,1,0,0,0
96286.54,96286.54,0,0,0,1,0,0,0,1
96286.54,96286.54,0,0,96286.54,1,1,0,0,0
60519.74,60519.74,0,0,0,1,0,0,0,1
60519.74,60519.74,0,54295.32,182654.5,1,1,0,0,0
90346.05,90346.05,0,0,0,1,0,0,0,1
90346.05,90346.05,0,532789.09,623135.14,1,1,0,0,0
489111.71,489111.71,0,0,0,1,0,0,0,1
489111.71,489111.71,0,0,489111.71,1,1,0,0,0
194180.11,194180.11,0,0,0,1,0,0,0,1
194180.11,194180.11,0,489160.24,683340.35,1,1,0,0,0
131597.73,131597.73,0,0,0,1,0,0,0,1
131597.73,131597.73,0,0,0,1,1,0,0,0
476890.47,476890.47,0,0,0,1,0,0,0,1
476890.47,476890.47,0,496043.55,972934.02,1,1,0,0,0
448265.08,448265.08,0,0,0,1,0,0,0,1
448265.08,448265.08,0,5805622.24,6253887.32,1,1,0,0,0
164213.17,164213.17,0,0,0,1,0,0,0,1
164213.17,164213.17,0,1681702.11,1845915.27,1,1,0,0,0
830495.23,830495.23,0,0,0,1,0,0,0,1
830495.23,830495.23,0,4314942.61,5145437.83,1,1,0,0,0
63009.43,63009.43,0,0,122454.16,1,0,0,0,1
63009.43,63009.43,0,1057339.93,1120349.36,1,1,0,0,0
304472.46,304472.46,0,0,0,1,0,0,0,1
304472.46,304472.46,0,0,304472.46,1,1,0,0,0
8607089.62,8607089.62,0,0,0,1,0,0,0,1
8607089.62,8607089.62,0,457121.57,9064211.19,1,1,0,0,0
20364,20364,0,0,0,1,0,0,0,1
20364,20364,0,0,20364,1,1,0,0,0
327282.92,327282.92,0,0,0,1,0,0,0,1
327282.92,327282.92,0,83491.6,410774.52,1,1,0,0,0
8142605.46,8142605.46,0,0,0,1,0,0,0,1
8142605.46,8142605.46,0,1400966.7,9543572.16,1,1,0,0,0
